place,type,country,region,latitude,longitude,observation_time,temperature,weather_code,weather_desc,wind_speed,wind_degree,wind_direction,pressure,precipitation,humidity,cloud_cover,feels_like,uv_index,visibility,iso3
Abidjan,City,Cote d'Ivoire,Lagunes,5.341,-4.028,2022-03-28,27.0,116.0,Partly cloudy,6.0,280.0,W,1010.0,0.0,100.0,25.0,31.0,1.0,10.0,CIV
Abidjan,City,Cote d'Ivoire,Lagunes,5.341,-4.028,2022-03-29,29.0,116.0,Partly cloudy,15.0,210.0,SSW,1010.0,0.0,84.0,25.0,36.0,7.0,10.0,CIV
Abidjan,City,Cote d'Ivoire,Lagunes,5.341,-4.028,2022-03-30,29.0,116.0,Partly cloudy,13.0,210.0,SSW,1007.0,0.0,84.0,25.0,36.0,7.0,9.0,CIV
Abidjan,City,Cote d'Ivoire,Lagunes,5.341,-4.028,2022-03-31,30.0,116.0,Partly cloudy,15.0,210.0,SSW,1009.0,0.0,79.0,50.0,38.0,6.0,10.0,CIV
Abidjan,City,Cote d'Ivoire,Lagunes,5.341,-4.028,2022-04-01,31.0,116.0,Partly cloudy,19.0,230.0,SW,1011.0,0.1,79.0,25.0,39.0,6.0,10.0,CIV
Abu Dhabi,City,United Arab Emirates,Abu Dhabi,24.467,54.367,2022-03-28,21.0,143.0,Haze,24.0,310.0,NW,1018.0,0.0,69.0,0.0,21.0,1.0,9.0,ARE
Abu Dhabi,City,United Arab Emirates,Abu Dhabi,24.467,54.367,2022-03-29,26.0,113.0,Sunny,30.0,320.0,NW,1017.0,0.0,48.0,0.0,26.0,7.0,10.0,ARE
Abu Dhabi,City,United Arab Emirates,Abu Dhabi,24.467,54.367,2022-03-30,24.0,113.0,Sunny,15.0,320.0,NW,1015.0,0.0,61.0,0.0,25.0,7.0,10.0,ARE
Abu Dhabi,City,United Arab Emirates,Abu Dhabi,24.467,54.367,2022-03-31,30.0,113.0,Sunny,0.0,311.0,NW,1014.0,0.0,29.0,0.0,30.0,8.0,10.0,ARE
Abu Dhabi,City,United Arab Emirates,Abu Dhabi,24.467,54.367,2022-04-01,33.0,143.0,Haze,24.0,310.0,NW,1012.0,0.0,22.0,0.0,33.0,8.0,9.0,ARE
Abuja,City,Nigeria,Federal Capital Territory,9.176,7.181,2022-03-28,26.0,143.0,Haze,11.0,70.0,ENE,1011.0,0.0,26.0,0.0,24.0,1.0,7.0,NGA
Abuja,City,Nigeria,Federal Capital Territory,9.176,7.181,2022-03-29,30.0,143.0,Haze,6.0,100.0,E,1013.0,0.0,24.0,50.0,28.0,7.0,2.0,NGA
Abuja,City,Nigeria,Federal Capital Territory,9.176,7.181,2022-03-30,28.0,113.0,Sunny,5.0,155.0,SSE,1009.0,0.0,40.0,4.0,28.0,7.0,10.0,NGA
Abuja,City,Nigeria,Federal Capital Territory,9.176,7.181,2022-03-31,30.0,113.0,Sunny,13.0,270.0,W,1010.0,0.0,59.0,0.0,30.0,8.0,8.0,NGA
Abuja,City,Nigeria,Federal Capital Territory,9.176,7.181,2022-04-01,39.0,113.0,Sunny,7.0,237.0,WSW,1010.0,0.0,33.0,0.0,43.0,9.0,10.0,NGA
Accra,City,Ghana,Greater Accra,5.55,-0.217,2022-03-28,28.0,116.0,Partly cloudy,15.0,270.0,W,1009.0,0.0,89.0,50.0,32.0,1.0,10.0,GHA
Accra,City,Ghana,Greater Accra,5.55,-0.217,2022-03-29,29.0,116.0,Partly cloudy,11.0,260.0,W,1010.0,0.0,84.0,50.0,35.0,7.0,10.0,GHA
Accra,City,Ghana,Greater Accra,5.55,-0.217,2022-03-30,29.0,113.0,Sunny,11.0,240.0,WSW,1008.0,0.0,84.0,0.0,35.0,7.0,8.0,GHA
Accra,City,Ghana,Greater Accra,5.55,-0.217,2022-03-31,28.0,116.0,Partly cloudy,15.0,260.0,W,1008.0,0.0,84.0,25.0,32.0,7.0,8.0,GHA
Accra,City,Ghana,Greater Accra,5.55,-0.217,2022-04-01,30.0,116.0,Partly cloudy,6.0,220.0,SW,1011.0,0.0,79.0,75.0,34.0,8.0,10.0,GHA
Adamstown,City,Ireland,Waterford,52.228,-7.234,2022-03-28,5.0,113.0,Clear,7.0,35.0,NE,1025.0,0.0,90.0,8.0,4.0,1.0,10.0,IRL
Adamstown,City,Ireland,Waterford,52.228,-7.234,2022-03-29,7.0,113.0,Sunny,10.0,350.0,N,1014.0,0.0,86.0,2.0,5.0,3.0,10.0,IRL
Adamstown,City,Ireland,Waterford,52.228,-7.234,2022-03-30,7.0,113.0,Sunny,12.0,327.0,NNW,1009.0,0.0,88.0,22.0,5.0,3.0,10.0,IRL
Adamstown,City,Ireland,Waterford,52.228,-7.234,2022-03-31,4.0,113.0,Sunny,26.0,8.0,N,1018.0,0.0,63.0,3.0,-1.0,2.0,10.0,IRL
Adamstown,City,Ireland,Waterford,52.228,-7.234,2022-04-01,7.0,113.0,Sunny,21.0,2.0,N,1026.0,0.0,51.0,16.0,4.0,3.0,10.0,IRL
Addis Ababa,City,Ethiopia,,9.033,38.7,2022-03-28,12.0,113.0,Clear,3.0,61.0,ENE,1018.0,0.0,67.0,6.0,13.0,1.0,10.0,ETH
Addis Ababa,City,Ethiopia,,9.033,38.7,2022-03-29,19.0,113.0,Sunny,17.0,114.0,ESE,1017.0,0.0,25.0,0.0,19.0,5.0,10.0,ETH
Addis Ababa,City,Ethiopia,,9.033,38.7,2022-03-30,18.0,113.0,Sunny,13.0,117.0,ESE,1017.0,0.0,29.0,2.0,18.0,5.0,10.0,ETH
Addis Ababa,City,Ethiopia,,9.033,38.7,2022-03-31,23.0,113.0,Sunny,21.0,113.0,ESE,1015.0,0.0,26.0,1.0,23.0,6.0,10.0,ETH
Addis Ababa,City,Ethiopia,,9.033,38.7,2022-04-01,26.0,113.0,Sunny,21.0,128.0,SE,1012.0,0.0,24.0,0.0,25.0,7.0,10.0,ETH
Al Quds,City,Iraq,Baghdad,33.403,44.404,2022-03-28,7.0,113.0,Sunny,7.0,260.0,W,1026.0,0.0,70.0,0.0,4.0,1.0,10.0,IRQ
Al Quds,City,Iraq,Baghdad,33.403,44.404,2022-03-29,20.0,113.0,Sunny,9.0,310.0,NW,1025.0,0.0,26.0,0.0,20.0,6.0,10.0,IRQ
Al Quds,City,Iraq,Baghdad,33.403,44.404,2022-03-30,22.0,113.0,Sunny,3.0,317.0,NW,1018.0,0.0,18.0,4.0,22.0,6.0,10.0,IRQ
Al Quds,City,Iraq,Baghdad,33.403,44.404,2022-03-31,29.0,113.0,Sunny,13.0,130.0,SE,1016.0,0.0,12.0,0.0,27.0,8.0,10.0,IRQ
Al Quds,City,Iraq,Baghdad,33.403,44.404,2022-04-01,33.0,116.0,Partly cloudy,19.0,320.0,NW,1016.0,0.0,11.0,25.0,31.0,9.0,10.0,IRQ
Algiers,City,Algeria,Alger,36.763,3.051,2022-03-28,9.0,116.0,Partly cloudy,0.0,122.0,ESE,1023.0,0.0,93.0,25.0,8.0,1.0,6.0,DZA
Algiers,City,Algeria,Alger,36.763,3.051,2022-03-29,24.0,116.0,Partly cloudy,20.0,180.0,S,1008.0,0.0,29.0,75.0,25.0,5.0,8.0,DZA
Algiers,City,Algeria,Alger,36.763,3.051,2022-03-30,15.0,116.0,Partly cloudy,11.0,260.0,W,1005.0,0.0,88.0,75.0,15.0,3.0,10.0,DZA
Algiers,City,Algeria,Alger,36.763,3.051,2022-03-31,14.0,386.0,Thunderstorm,20.0,230.0,SW,1003.0,0.1,88.0,75.0,12.0,3.0,10.0,DZA
Algiers,City,Algeria,Alger,36.763,3.051,2022-04-01,16.0,116.0,Partly cloudy,15.0,240.0,WSW,1010.0,0.2,77.0,75.0,16.0,3.0,10.0,DZA
Alofi,City,Niue,,-19.017,-169.917,2022-03-28,29.0,113.0,Sunny,13.0,330.0,NNW,1009.0,0.7,79.0,0.0,35.0,6.0,10.0,NIU
Alofi,City,Niue,,-19.017,-169.917,2022-03-29,25.0,113.0,Clear,4.0,100.0,E,1012.0,0.2,94.0,0.0,27.0,1.0,5.0,NIU
Alofi,City,Niue,,-19.017,-169.917,2022-03-30,26.0,113.0,Clear,9.0,20.0,NNE,1012.0,0.0,89.0,0.0,28.0,1.0,10.0,NIU
Alofi,City,Niue,,-19.017,-169.917,2022-03-31,25.0,113.0,Clear,2.0,60.0,ENE,1014.0,0.5,94.0,0.0,27.0,1.0,9.0,NIU
Alofi,City,Niue,,-19.017,-169.917,2022-04-01,23.0,113.0,Clear,2.0,130.0,SE,1015.0,0.0,100.0,0.0,25.0,1.0,10.0,NIU
Amman,City,Jordan,Amman Governorate,31.95,35.933,2022-03-28,4.0,143.0,Mist,0.0,0.0,N,1027.0,0.0,93.0,0.0,2.0,1.0,3.0,JOR
Amman,City,Jordan,Amman Governorate,31.95,35.933,2022-03-29,16.0,143.0,Haze,19.0,120.0,ESE,1023.0,0.0,23.0,0.0,16.0,4.0,5.0,JOR
Amman,City,Jordan,Amman Governorate,31.95,35.933,2022-03-30,18.0,143.0,Haze,7.0,240.0,WSW,1016.0,0.0,28.0,0.0,18.0,5.0,4.0,JOR
Amman,City,Jordan,Amman Governorate,31.95,35.933,2022-03-31,19.0,113.0,Sunny,0.0,0.0,N,1020.0,0.0,19.0,0.0,19.0,5.0,6.0,JOR
Amman,City,Jordan,Amman Governorate,31.95,35.933,2022-04-01,29.0,143.0,Haze,15.0,130.0,SE,1019.0,0.0,11.0,0.0,27.0,8.0,5.0,JOR
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-03-28,5.0,143.0,Mist,7.0,40.0,NE,1026.0,0.0,100.0,75.0,4.0,1.0,9.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-03-28,5.0,143.0,Mist,7.0,40.0,NE,1026.0,0.0,100.0,75.0,4.0,1.0,9.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-03-29,7.0,116.0,Partly cloudy,19.0,70.0,ENE,1014.0,0.0,87.0,75.0,5.0,3.0,9.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-03-29,7.0,116.0,Partly cloudy,19.0,70.0,ENE,1014.0,0.0,87.0,75.0,5.0,3.0,9.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-03-30,7.0,116.0,Partly cloudy,19.0,40.0,NE,1006.0,0.0,81.0,25.0,5.0,2.0,10.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-03-30,7.0,116.0,Partly cloudy,19.0,40.0,NE,1006.0,0.0,81.0,25.0,5.0,2.0,10.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-03-31,4.0,116.0,Partly cloudy,17.0,10.0,N,1001.0,0.0,87.0,75.0,1.0,1.0,10.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-03-31,4.0,116.0,Partly cloudy,17.0,10.0,N,1001.0,0.0,87.0,75.0,1.0,1.0,10.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-04-01,4.0,116.0,Partly cloudy,43.0,50.0,NE,1012.0,0.0,70.0,50.0,-1.0,1.0,10.0,NLD
Amsterdam,City,Netherlands,North Holland,52.374,4.89,2022-04-01,4.0,116.0,Partly cloudy,43.0,50.0,NE,1012.0,0.0,70.0,50.0,-1.0,1.0,10.0,NLD
Andorra La Vella,City,Andorra,Andorra la Vella,42.5,1.517,2022-03-28,-3.0,113.0,Clear,4.0,73.0,ENE,1029.0,0.0,64.0,4.0,-4.0,1.0,10.0,AND
Andorra La Vella,City,Andorra,Andorra la Vella,42.5,1.517,2022-03-29,7.0,122.0,Overcast,5.0,201.0,SSW,1012.0,0.0,54.0,94.0,7.0,2.0,10.0,AND
Andorra La Vella,City,Andorra,Andorra la Vella,42.5,1.517,2022-03-30,4.0,176.0,Patchy rain possible,9.0,15.0,NNE,1004.0,0.1,92.0,69.0,1.0,1.0,10.0,AND
Andorra La Vella,City,Andorra,Andorra la Vella,42.5,1.517,2022-03-31,3.0,395.0,Moderate or heavy snow with thunder,10.0,344.0,NNW,1000.0,0.6,77.0,78.0,0.0,1.0,5.0,AND
Andorra La Vella,City,Andorra,Andorra la Vella,42.5,1.517,2022-04-01,-4.0,179.0,Patchy snow possible,19.0,346.0,NNW,1010.0,0.1,52.0,76.0,-10.0,1.0,9.0,AND
Ankara,City,Turkey,Ankara,39.927,32.864,2022-03-28,-2.0,113.0,Sunny,2.0,20.0,NNE,1030.0,0.0,80.0,0.0,-2.0,1.0,10.0,TUR
Ankara,City,Turkey,Ankara,39.927,32.864,2022-03-29,9.0,122.0,Overcast,6.0,270.0,W,1023.0,0.0,46.0,100.0,8.0,3.0,10.0,TUR
Ankara,City,Turkey,Ankara,39.927,32.864,2022-03-30,10.0,116.0,Partly cloudy,0.0,232.0,SW,1017.0,0.0,66.0,50.0,9.0,4.0,10.0,TUR
Ankara,City,Turkey,Ankara,39.927,32.864,2022-03-31,14.0,116.0,Partly cloudy,7.0,80.0,E,1018.0,0.0,41.0,75.0,12.0,5.0,10.0,TUR
Ankara,City,Turkey,Ankara,39.927,32.864,2022-04-01,22.0,113.0,Sunny,20.0,140.0,SE,1014.0,0.0,23.0,0.0,23.0,6.0,10.0,TUR
Antananarivo,City,Madagascar,Antananarivo,-18.917,47.517,2022-03-28,19.0,116.0,Partly cloudy,0.0,70.0,ENE,1019.0,0.0,100.0,75.0,19.0,1.0,10.0,MDG
Antananarivo,City,Madagascar,Antananarivo,-18.917,47.517,2022-03-29,24.0,116.0,Partly cloudy,15.0,140.0,SE,1019.0,0.0,65.0,75.0,26.0,5.0,10.0,MDG
Antananarivo,City,Madagascar,Antananarivo,-18.917,47.517,2022-03-30,23.0,116.0,Partly cloudy,22.0,140.0,SE,1021.0,0.0,61.0,75.0,25.0,6.0,10.0,MDG
Antananarivo,City,Madagascar,Antananarivo,-18.917,47.517,2022-03-31,23.0,116.0,Partly cloudy,24.0,140.0,SE,1021.0,0.0,65.0,75.0,25.0,5.0,10.0,MDG
Antananarivo,City,Madagascar,Antananarivo,-18.917,47.517,2022-04-01,23.0,116.0,Partly cloudy,19.0,110.0,ESE,1019.0,0.0,61.0,50.0,25.0,6.0,10.0,MDG
Apia,City,Samoa,,-13.833,-171.733,2022-03-28,31.0,116.0,Partly cloudy,11.0,360.0,N,1008.0,0.3,75.0,75.0,38.0,6.0,10.0,WSM
Apia,City,Samoa,,-13.833,-171.733,2022-03-29,25.0,116.0,Partly cloudy,9.0,90.0,E,1011.0,0.1,94.0,75.0,27.0,1.0,10.0,WSM
Apia,City,Samoa,,-13.833,-171.733,2022-03-30,26.0,116.0,Partly cloudy,9.0,90.0,E,1011.0,0.1,94.0,50.0,28.0,1.0,10.0,WSM
Apia,City,Samoa,,-13.833,-171.733,2022-03-31,28.0,116.0,Partly cloudy,22.0,30.0,NNE,1012.0,0.0,89.0,50.0,32.0,1.0,10.0,WSM
Apia,City,Samoa,,-13.833,-171.733,2022-04-01,24.0,116.0,Partly cloudy,9.0,110.0,ESE,1013.0,0.1,94.0,50.0,26.0,1.0,10.0,WSM
Ashgabat,City,Turkmenistan,Ahal,37.95,58.383,2022-03-28,11.0,116.0,Partly cloudy,11.0,230.0,SW,1017.0,0.0,66.0,75.0,9.0,4.0,10.0,TKM
Ashgabat,City,Turkmenistan,Ahal,37.95,58.383,2022-03-29,9.0,116.0,Partly cloudy,7.0,220.0,SW,1035.0,0.0,46.0,75.0,8.0,3.0,10.0,TKM
Ashgabat,City,Turkmenistan,Ahal,37.95,58.383,2022-03-30,18.0,113.0,Sunny,22.0,120.0,ESE,1021.0,0.0,37.0,0.0,18.0,5.0,10.0,TKM
Ashgabat,City,Turkmenistan,Ahal,37.95,58.383,2022-03-31,25.0,113.0,Sunny,11.0,80.0,E,1016.0,0.0,22.0,0.0,24.0,5.0,10.0,TKM
Ashgabat,City,Turkmenistan,Ahal,37.95,58.383,2022-04-01,24.0,116.0,Partly cloudy,11.0,340.0,NNW,1020.0,0.0,25.0,50.0,24.0,6.0,10.0,TKM
Asmara,City,Eritrea,,15.333,38.933,2022-03-28,12.0,113.0,Clear,5.0,113.0,ESE,1016.0,0.0,74.0,6.0,12.0,1.0,10.0,ERI
Asmara,City,Eritrea,,15.333,38.933,2022-03-29,19.0,113.0,Sunny,12.0,130.0,SE,1014.0,0.0,30.0,0.0,19.0,5.0,10.0,ERI
Asmara,City,Eritrea,,15.333,38.933,2022-03-30,21.0,113.0,Sunny,8.0,115.0,ESE,1013.0,0.0,27.0,0.0,21.0,6.0,10.0,ERI
Asmara,City,Eritrea,,15.333,38.933,2022-03-31,24.0,113.0,Sunny,13.0,70.0,ENE,1013.0,0.0,26.0,0.0,24.0,6.0,10.0,ERI
Asmara,City,Eritrea,,15.333,38.933,2022-04-01,26.0,113.0,Sunny,17.0,66.0,ENE,1012.0,0.0,27.0,0.0,25.0,7.0,10.0,ERI
Asuncion,City,Paraguay,Central,-25.267,-57.667,2022-03-28,21.0,113.0,Clear,0.0,112.0,ESE,1013.0,0.0,88.0,0.0,21.0,1.0,10.0,PRY
Asuncion,City,Paraguay,Central,-25.267,-57.667,2022-03-29,25.0,113.0,Clear,9.0,70.0,ENE,1009.0,0.0,79.0,0.0,27.0,1.0,10.0,PRY
Asuncion,City,Paraguay,Central,-25.267,-57.667,2022-03-30,24.0,389.0,Thunderstorm In Vicinity,0.0,0.0,N,1007.0,0.0,94.0,25.0,26.0,1.0,10.0,PRY
Asuncion,City,Paraguay,Central,-25.267,-57.667,2022-03-31,13.0,116.0,Partly cloudy,26.0,200.0,SSW,1021.0,0.0,72.0,75.0,11.0,1.0,10.0,PRY
Asuncion,City,Paraguay,Central,-25.267,-57.667,2022-04-01,15.0,113.0,Sunny,17.0,190.0,S,1023.0,0.0,67.0,0.0,14.0,4.0,10.0,PRY
Athens,City,Greece,Attica,37.98,23.716,2022-03-28,11.0,116.0,Partly cloudy,7.0,260.0,W,1028.0,0.0,82.0,25.0,11.0,1.0,10.0,GRC
Athens,City,Greece,Attica,37.98,23.716,2022-03-29,14.0,116.0,Partly cloudy,0.0,96.0,E,1019.0,0.0,72.0,25.0,14.0,5.0,10.0,GRC
Athens,City,Greece,Attica,37.98,23.716,2022-03-30,17.0,113.0,Sunny,0.0,207.0,SSW,1015.0,0.0,63.0,0.0,17.0,5.0,10.0,GRC
Athens,City,Greece,Attica,37.98,23.716,2022-03-31,16.0,116.0,Partly cloudy,19.0,200.0,SSW,1014.0,0.0,77.0,75.0,16.0,5.0,7.0,GRC
Athens,City,Greece,Attica,37.98,23.716,2022-04-01,22.0,116.0,Partly cloudy,48.0,190.0,S,1004.0,0.0,53.0,25.0,24.0,6.0,8.0,GRC
Avarua,City,Cook Island,,-21.208,-159.775,2022-03-28,26.0,296.0,Light Rain,19.0,280.0,W,1014.0,0.7,89.0,75.0,28.0,6.0,10.0,COK
Avarua,City,Cook Island,,-21.208,-159.775,2022-03-29,26.0,116.0,Partly cloudy,9.0,90.0,E,1014.0,0.0,89.0,25.0,28.0,1.0,10.0,COK
Avarua,City,Cook Island,,-21.208,-159.775,2022-03-30,28.0,116.0,Partly cloudy,13.0,50.0,NE,1016.0,0.0,84.0,25.0,32.0,1.0,10.0,COK
Avarua,City,Cook Island,,-21.208,-159.775,2022-03-31,24.0,113.0,Clear,2.0,110.0,ESE,1017.0,0.1,100.0,0.0,26.0,1.0,10.0,COK
Avarua,City,Cook Island,,-21.208,-159.775,2022-04-01,23.0,113.0,Clear,4.0,140.0,SE,1014.0,0.0,100.0,0.0,25.0,1.0,10.0,COK
Baghdad,City,Iraq,Baghdad,33.339,44.394,2022-03-28,7.0,113.0,Sunny,7.0,260.0,W,1026.0,0.0,70.0,0.0,4.0,1.0,10.0,IRQ
Baghdad,City,Iraq,Baghdad,33.339,44.394,2022-03-29,20.0,113.0,Sunny,9.0,310.0,NW,1025.0,0.0,26.0,0.0,20.0,6.0,10.0,IRQ
Baghdad,City,Iraq,Baghdad,33.339,44.394,2022-03-30,21.0,116.0,Partly cloudy,0.0,317.0,NW,1018.0,0.0,28.0,25.0,21.0,6.0,10.0,IRQ
Baghdad,City,Iraq,Baghdad,33.339,44.394,2022-03-31,29.0,113.0,Sunny,13.0,130.0,SE,1016.0,0.0,12.0,0.0,27.0,8.0,10.0,IRQ
Baghdad,City,Iraq,Baghdad,33.339,44.394,2022-04-01,33.0,116.0,Partly cloudy,19.0,320.0,NW,1016.0,0.0,11.0,25.0,31.0,9.0,10.0,IRQ
Baku,City,Azerbaijan,Baki,40.395,49.882,2022-03-28,7.0,116.0,Partly cloudy,41.0,320.0,NW,1017.0,0.0,76.0,25.0,2.0,1.0,10.0,AZE
Baku,City,Azerbaijan,Baki,40.395,49.882,2022-03-29,11.0,116.0,Partly cloudy,50.0,190.0,S,1029.0,0.0,66.0,25.0,7.0,3.0,10.0,AZE
Baku,City,Azerbaijan,Baki,40.395,49.882,2022-03-30,11.0,116.0,Partly cloudy,37.0,200.0,SSW,1018.0,0.0,82.0,25.0,8.0,3.0,10.0,AZE
Baku,City,Azerbaijan,Baki,40.395,49.882,2022-03-31,14.0,113.0,Sunny,30.0,320.0,NW,1020.0,0.0,41.0,0.0,12.0,4.0,10.0,AZE
Baku,City,Azerbaijan,Baki,40.395,49.882,2022-04-01,16.0,113.0,Sunny,33.0,160.0,SSE,1017.0,0.0,63.0,0.0,16.0,5.0,10.0,AZE
Bamako,City,Mali,Bamako,12.65,-8.0,2022-03-28,28.0,113.0,Clear,0.0,326.0,NNW,1011.0,0.0,84.0,0.0,28.0,1.0,10.0,MLI
Bamako,City,Mali,Bamako,12.65,-8.0,2022-03-29,29.0,113.0,Sunny,0.0,75.0,ENE,1011.0,0.0,43.0,0.0,27.0,7.0,6.0,MLI
Bamako,City,Mali,Bamako,12.65,-8.0,2022-03-30,29.0,122.0,Widespread Dust,0.0,159.0,SSE,1008.0,0.0,25.0,0.0,27.0,7.0,5.0,MLI
Bamako,City,Mali,Bamako,12.65,-8.0,2022-03-31,31.0,113.0,Sunny,7.0,230.0,SW,1008.0,0.0,38.0,0.0,29.0,8.0,8.0,MLI
Bamako,City,Mali,Bamako,12.65,-8.0,2022-04-01,35.0,113.0,Sunny,11.0,170.0,S,1011.0,0.0,35.0,0.0,33.0,9.0,10.0,MLI
Bandar Seri Begawan,City,Brunei Darussalam,,4.883,114.933,2022-03-28,30.0,116.0,Partly cloudy,7.0,240.0,WSW,1011.0,0.0,75.0,75.0,35.0,7.0,10.0,BRN
Bandar Seri Begawan,City,Brunei Darussalam,,4.883,114.933,2022-03-29,30.0,116.0,Partly cloudy,17.0,280.0,W,1007.0,0.2,84.0,75.0,35.0,6.0,10.0,BRN
Bandar Seri Begawan,City,Brunei Darussalam,,4.883,114.933,2022-03-30,31.0,116.0,Partly cloudy,11.0,320.0,NW,1006.0,0.0,79.0,75.0,38.0,7.0,10.0,BRN
Bandar Seri Begawan,City,Brunei Darussalam,,4.883,114.933,2022-03-31,31.0,116.0,Partly cloudy,13.0,20.0,NNE,1007.0,0.3,66.0,75.0,38.0,6.0,10.0,BRN
Bandar Seri Begawan,City,Brunei Darussalam,,4.883,114.933,2022-04-01,26.0,386.0,"Light Rain With Thunderstorm, Rain With Thunderstorm",7.0,170.0,S,1010.0,0.2,100.0,75.0,28.0,6.0,10.0,BRN
Bangkok,City,Thailand,Krung Thep,13.75,100.517,2022-03-28,32.0,116.0,Partly cloudy,15.0,110.0,ESE,1012.0,0.0,63.0,25.0,37.0,8.0,10.0,THA
Bangkok,City,Thailand,Krung Thep,13.75,100.517,2022-03-29,35.0,116.0,Partly cloudy,0.0,0.0,N,1006.0,0.1,56.0,25.0,39.0,7.0,10.0,THA
Bangkok,City,Thailand,Krung Thep,13.75,100.517,2022-03-30,34.0,116.0,Partly cloudy,11.0,360.0,N,1007.0,0.0,50.0,25.0,36.0,9.0,10.0,THA
Bangkok,City,Thailand,Krung Thep,13.75,100.517,2022-03-31,36.0,116.0,Partly cloudy,13.0,10.0,N,1005.0,0.1,39.0,25.0,38.0,8.0,10.0,THA
Bangkok,City,Thailand,Krung Thep,13.75,100.517,2022-04-01,32.0,116.0,Partly cloudy,26.0,50.0,NE,1007.0,0.0,52.0,25.0,33.0,9.0,10.0,THA
Bangui,City,Central African Republic,Bangui,4.367,18.583,2022-03-28,26.0,116.0,Partly cloudy,0.0,297.0,WNW,1008.0,0.0,84.0,25.0,27.0,1.0,8.0,CAF
Bangui,City,Central African Republic,Bangui,4.367,18.583,2022-03-29,29.0,113.0,Sunny,6.0,250.0,WSW,1010.0,0.0,70.0,0.0,29.0,7.0,10.0,CAF
Bangui,City,Central African Republic,Bangui,4.367,18.583,2022-03-30,30.0,116.0,Partly cloudy,11.0,190.0,S,1009.0,0.0,66.0,50.0,32.0,7.0,10.0,CAF
Bangui,City,Central African Republic,Bangui,4.367,18.583,2022-03-31,31.0,113.0,Sunny,13.0,200.0,SSW,1008.0,0.0,63.0,0.0,32.0,8.0,8.0,CAF
Bangui,City,Central African Republic,Bangui,4.367,18.583,2022-04-01,42.0,113.0,Sunny,7.0,151.0,SSE,1007.0,0.0,26.0,7.0,46.0,10.0,10.0,CAF
Banjul,City,Gambia,Banjul,13.453,-16.578,2022-03-28,20.0,113.0,Clear,26.0,337.0,NNW,1012.0,0.0,78.0,3.0,20.0,1.0,10.0,GMB
Banjul,City,Gambia,Banjul,13.453,-16.578,2022-03-29,21.0,113.0,Clear,21.0,15.0,NNE,1011.0,0.0,65.0,6.0,21.0,1.0,10.0,GMB
Banjul,City,Gambia,Banjul,13.453,-16.578,2022-03-30,21.0,113.0,Clear,15.0,9.0,N,1008.0,0.0,68.0,3.0,21.0,1.0,10.0,GMB
Banjul,City,Gambia,Banjul,13.453,-16.578,2022-03-31,22.0,113.0,Sunny,14.0,331.0,NNW,1009.0,0.0,67.0,2.0,22.0,6.0,10.0,GMB
Banjul,City,Gambia,Banjul,13.453,-16.578,2022-04-01,22.0,113.0,Sunny,9.0,347.0,NNW,1011.0,0.0,63.0,0.0,25.0,6.0,10.0,GMB
Basse-Terre,City,Guadeloupe,,16.0,-61.717,2022-03-28,24.0,116.0,Partly cloudy,14.0,124.0,ESE,1016.0,0.0,76.0,29.0,26.0,1.0,10.0,GLP
Basse-Terre,City,Guadeloupe,,16.0,-61.717,2022-03-29,21.0,302.0,Rain Shower,2.0,270.0,W,1016.0,0.1,100.0,100.0,21.0,1.0,10.0,GLP
Basse-Terre,City,Guadeloupe,,16.0,-61.717,2022-03-30,20.0,302.0,Rain Shower,0.0,94.0,E,1014.0,0.7,100.0,50.0,20.0,1.0,10.0,GLP
Basse-Terre,City,Guadeloupe,,16.0,-61.717,2022-03-31,24.0,116.0,Partly cloudy,21.0,78.0,ENE,1014.0,0.0,78.0,54.0,26.0,1.0,10.0,GLP
Basse-Terre,City,Guadeloupe,,16.0,-61.717,2022-04-01,24.0,302.0,Rain Shower,11.0,110.0,ESE,1016.0,0.1,78.0,25.0,26.0,1.0,10.0,GLP
Basseterre,City,Saint Kitts and Nevis,Saint George Basseterre,17.3,-62.717,2022-03-28,25.0,176.0,Patchy rain possible,20.0,112.0,ESE,1016.0,0.1,73.0,74.0,27.0,1.0,10.0,KNA
Basseterre,City,Saint Kitts and Nevis,Saint George Basseterre,17.3,-62.717,2022-03-29,25.0,116.0,Partly cloudy,25.0,106.0,ESE,1016.0,0.0,76.0,38.0,27.0,1.0,10.0,KNA
Basseterre,City,Saint Kitts and Nevis,Saint George Basseterre,17.3,-62.717,2022-03-30,25.0,116.0,Partly cloudy,25.0,70.0,ENE,1015.0,0.0,69.0,45.0,27.0,1.0,10.0,KNA
